snr_db
0.0 1.5 3.0 4.5 6.0 7.5 9.0 10.5 12.0 13.5 15.0 16.5 18.0 
ber
0.15562665 0.118460475 0.0818836 0.050323425 0.02690375 0.0124315 0.004925775 0.00175935 0.0005531 0.000163975 4.89e-05 1.33e-05 3.625e-06 
