snr_db
0.0 2.5 5.0 7.5 10.0 12.5 15.0 17.5 20.0 22.5 25.0 27.5 30.0 
ber
0.1686901625 0.1186008875 0.0733288 0.039247575 0.018208725 0.0074320375 0.0027901125 0.0009668875 0.0003223875 0.0001040875 3.46e-05 1.03375e-05 3.15e-06 
