snr_db
0.0 2.5 5.0 7.5 10.0 12.5 15.0 17.5 20.0 22.5 25.0 27.5 
ber
0.1687795 0.118386375 0.07325275 0.039214375 0.018167875 0.00749025 0.00280925 0.00099675 0.00031975 0.000103875 3.3225e-05 9.225e-06 
