snr_db
0.0 1.5 3.0 4.5 6.0 7.5 9.0 10.5 12.0 13.5 15.0 16.5 18.0 
ber
0.2762965 0.244708625 0.2111295 0.178860875 0.147060375 0.117948625 0.092174375 0.070645875 0.053161 0.039730125 0.02907775 0.02111275 0.01503825 
